911650,"LIHUE AIRPORT",HI,-10.0,21.983,-159.333,31
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/01/1981,08:00,78,1021,32,1,13,59,1,13,25,1,18,3200,1,13,2400,1,13,3000,1,18,440,1,26,7,A,7,7,A,7,18.3,A,7,17.8,A,7,97,A,7,1010,A,7,280,A,7,3.1,A,7,24100,A,7,1520,A,7,3.1,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,09:00,369,1409,135,1,9,54,1,13,121,1,13,14800,1,9,4800,1,13,13500,1,13,2970,1,21,8,B,8,8,B,8,21.1,B,8,19.1,B,8,88,B,8,1010,B,8,230,B,8,2.9,B,8,-9900,?,0,1520,B,8,3.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,10:00,644,1409,232,1,9,171,1,13,154,1,13,25700,1,9,17400,1,13,17700,1,13,3730,1,21,8,B,8,8,B,8,23.9,B,8,19.8,B,8,78,B,8,1010,B,8,170,B,8,2.8,B,8,-9900,?,0,1520,B,8,3.6,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,11:00,864,1409,364,1,9,178,1,13,255,1,13,40000,1,9,18700,1,13,28500,1,13,6990,1,21,9,A,7,9,A,7,26.7,A,7,20.6,A,7,69,A,7,1011,A,7,120,A,7,2.6,A,7,24100,A,7,1520,A,7,3.7,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,12:00,1016,1409,680,1,18,659,1,18,206,1,18,71500,1,18,66400,1,18,23400,1,18,5910,1,31,7,B,8,7,B,8,27.4,B,8,20.5,B,8,66,B,8,1010,B,8,140,B,8,3.5,B,8,-9900,?,0,77777,B,8,3.7,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,13:00,1088,1409,581,1,18,437,1,18,245,1,18,63200,1,18,45600,1,18,27800,1,18,8130,1,31,6,B,8,6,B,8,28.2,B,8,20.4,B,8,64,B,8,1009,B,8,160,B,8,4.3,B,8,-9900,?,0,77777,B,8,3.7,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,14:00,1075,1409,708,1,13,748,1,13,139,1,18,75000,1,13,75300,1,13,17300,1,18,4230,1,26,4,A,7,4,A,7,28.9,A,7,20.6,A,7,61,A,7,1008,A,7,180,A,7,5.2,A,7,24100,A,7,77777,A,7,3.7,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,15:00,979,1409,618,1,18,699,1,18,135,1,18,66900,1,18,71600,1,18,17000,1,18,3830,1,31,3,B,8,3,B,8,28.2,B,8,20.0,B,8,62,B,8,1008,B,8,180,B,8,5.5,B,8,-9900,?,0,77777,B,8,3.6,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,16:00,806,1409,540,1,18,792,1,18,90,1,18,57800,1,18,79000,1,18,12400,1,18,2110,1,31,3,B,8,3,B,8,27.4,B,8,19.6,B,8,64,B,8,1008,B,8,190,B,8,5.9,B,8,-9900,?,0,77777,B,8,3.5,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,17:00,568,1409,352,1,9,718,1,13,66,1,13,37400,1,9,68400,1,13,9700,1,13,1390,1,21,2,A,7,2,A,7,26.7,A,7,19.4,A,7,65,A,7,1008,A,7,190,A,7,6.2,A,7,24100,A,7,77777,A,7,3.5,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,18:00,281,1409,133,1,13,477,1,13,40,1,13,14100,1,13,36900,1,13,6700,1,13,750,1,23,2,B,8,2,B,8,25.6,B,8,19.0,B,8,69,B,8,1008,B,8,200,B,8,5.5,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,19:00,26,599,21,1,13,64,1,13,13,1,13,1700,1,13,2100,1,13,1600,1,13,220,1,23,2,B,8,2,B,8,24.4,B,8,18.9,B,8,72,B,8,1009,B,8,220,B,8,4.8,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,23.3,A,7,18.9,A,7,76,A,7,1009,A,7,230,A,7,4.1,A,7,24100,A,7,77777,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,22.6,B,8,18.6,B,8,79,B,8,1010,B,8,230,B,8,3.8,B,8,-9900,?,0,77777,B,8,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,21.8,B,8,18.4,B,8,81,B,8,1010,B,8,230,B,8,3.4,B,8,-9900,?,0,77777,B,8,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,21.1,A,7,18.3,A,7,84,A,7,1011,A,7,230,A,7,3.1,A,7,24100,A,7,77777,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/01/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,20.5,B,8,18.1,B,8,86,B,8,1010,B,8,240,B,8,3.3,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,20.0,B,8,17.9,B,8,88,B,8,1010,B,8,250,B,8,3.4,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,19.4,A,7,17.8,A,7,90,A,7,1010,A,7,260,A,7,3.6,A,7,24100,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,18.5,B,8,17.1,B,8,92,B,8,1009,B,8,270,B,8,3.3,B,8,-9900,?,0,77777,B,8,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,17.6,B,8,16.6,B,8,95,B,8,1009,B,8,270,B,8,2.9,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,16.7,A,7,16.1,A,7,97,A,7,1009,A,7,280,A,7,2.6,A,7,24100,A,7,77777,A,7,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,17.8,B,8,16.0,B,8,91,B,8,1010,B,8,280,B,8,2.6,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,18.9,B,8,15.9,B,8,84,B,8,1010,B,8,270,B,8,2.6,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,08:00,79,1021,39,1,13,121,1,13,25,1,18,3700,1,13,5500,1,13,3200,1,18,440,1,26,3,A,7,3,A,7,20.0,A,7,16.1,A,7,78,A,7,1010,A,7,270,A,7,2.6,A,7,24100,A,7,77777,A,7,2.8,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,09:00,372,1408,188,1,18,446,1,18,71,1,18,19400,1,18,37600,1,18,9400,1,18,1290,1,31,4,B,8,4,B,8,22.6,B,8,17.7,B,8,73,B,8,1011,B,8,230,B,8,3.1,B,8,-9900,?,0,77777,B,8,3.1,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,10:00,647,1408,357,1,18,451,1,18,151,1,18,37900,1,18,44500,1,18,17400,1,18,3070,1,31,6,B,8,6,B,8,25.2,B,8,18.9,B,8,68,B,8,1011,B,8,200,B,8,3.6,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,11:00,868,1408,509,1,13,505,1,13,199,1,18,54700,1,13,51900,1,13,22600,1,18,4790,1,26,7,A,7,7,A,7,27.8,A,7,20.0,A,7,63,A,7,1011,A,7,160,A,7,4.1,A,7,24100,A,7,1520,A,7,3.6,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,12:00,1020,1408,421,1,9,221,1,13,262,1,13,46400,1,9,23900,1,13,29100,1,13,7650,1,21,8,B,8,8,B,8,27.6,B,8,19.6,B,8,62,B,8,1011,B,8,170,B,8,3.9,B,8,-9900,?,0,1420,B,8,3.5,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,13:00,1092,1408,370,1,9,170,1,13,238,1,13,41300,1,9,18500,1,13,27000,1,13,7590,1,21,8,B,8,8,B,8,27.4,B,8,19.1,B,8,61,B,8,1010,B,8,180,B,8,3.8,B,8,-9900,?,0,1320,B,8,3.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,14:00,1080,1408,316,1,9,112,1,13,231,1,13,35700,1,9,12000,1,13,26500,1,13,7770,1,21,9,A,7,9,A,7,27.2,A,7,18.9,A,7,60,A,7,1009,A,7,190,A,7,3.6,A,7,24100,A,7,1220,A,7,3.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,15:00,983,1408,507,1,18,359,1,18,257,1,18,55700,1,18,38700,1,18,28600,1,18,7190,1,31,7,B,8,7,B,8,27.0,B,8,18.7,B,8,61,B,8,1009,B,8,180,B,8,3.1,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,16:00,810,1408,444,1,18,471,1,18,175,1,18,48000,1,18,48100,1,18,20200,1,18,3970,1,31,4,B,8,4,B,8,26.9,B,8,18.7,B,8,61,B,8,1009,B,8,170,B,8,2.6,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,17:00,572,1408,243,1,9,328,1,13,111,1,13,26200,1,9,31700,1,13,13400,1,13,2140,1,21,2,A,7,2,A,7,26.7,A,7,18.9,A,7,62,A,7,1009,A,7,160,A,7,2.1,A,7,24100,A,7,77777,A,7,3.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,18:00,285,1408,105,1,18,223,1,18,61,1,18,11200,1,18,16800,1,18,7700,1,18,1100,1,31,3,B,8,3,B,8,25.4,B,8,18.8,B,8,69,B,8,1010,B,8,200,B,8,2.1,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,19:00,28,622,15,1,18,34,1,18,10,1,18,1300,1,18,1000,1,18,1300,1,18,160,1,31,3,B,8,3,B,8,24.1,B,8,19.0,B,8,75,B,8,1010,B,8,230,B,8,2.1,B,8,-9900,?,0,77777,B,8,3.5,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,22.8,A,7,19.4,A,7,82,A,7,1011,A,7,270,A,7,2.1,A,7,24100,A,7,77777,A,7,3.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,21.7,B,8,18.9,B,8,86,B,8,1011,B,8,260,B,8,2.3,B,8,-9900,?,0,77777,B,8,3.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,20.5,B,8,18.6,B,8,89,B,8,1012,B,8,260,B,8,2.4,B,8,-9900,?,0,77777,B,8,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,19.4,A,7,18.3,A,7,93,A,7,1012,A,7,250,A,7,2.6,A,7,24100,A,7,77777,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/02/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,19.0,B,8,18.1,B,8,94,B,8,1012,B,8,260,B,8,2.8,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.7,B,8,17.9,B,8,96,B,8,1012,B,8,260,B,8,2.9,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,18.3,A,7,17.8,A,7,97,A,7,1012,A,7,270,A,7,3.1,A,7,24100,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.5,B,8,17.3,B,8,94,B,8,1012,B,8,270,B,8,3.1,B,8,-9900,?,0,77777,B,8,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.7,B,8,17.0,B,8,90,B,8,1011,B,8,270,B,8,3.1,B,8,-9900,?,0,77777,B,8,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,18.9,A,7,16.7,A,7,87,A,7,1011,A,7,270,A,7,3.1,A,7,24100,A,7,77777,A,7,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,19.1,B,8,16.7,B,8,87,B,8,1012,B,8,270,B,8,2.9,B,8,-9900,?,0,77777,B,8,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,19.2,B,8,16.8,B,8,87,B,8,1012,B,8,270,B,8,2.8,B,8,-9900,?,0,77777,B,8,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,08:00,81,1044,46,1,13,172,1,13,26,1,13,4200,1,13,7900,1,13,3600,1,13,460,1,23,2,A,7,2,A,7,19.4,A,7,17.2,A,7,87,A,7,1013,A,7,270,A,7,2.6,A,7,24100,A,7,77777,A,7,3.0,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,09:00,375,1408,194,1,18,447,1,18,76,1,18,20700,1,18,37900,1,18,10600,1,18,1380,1,31,3,B,8,3,B,8,21.8,B,8,18.5,B,8,80,B,8,1013,B,8,310,B,8,2.8,B,8,-9900,?,0,77777,B,8,3.2,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,10:00,650,1408,433,1,18,773,1,18,76,1,18,45600,1,18,75200,1,18,10800,1,18,1630,1,31,3,B,8,3,B,8,24.3,B,8,19.2,B,8,74,B,8,1013,B,8,360,B,8,2.9,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,11:00,871,1408,541,1,13,637,1,13,147,1,18,57200,1,13,64200,1,13,17300,1,18,3590,1,26,4,A,7,4,A,7,26.7,A,7,20.0,A,7,67,A,7,1014,A,7,40,A,7,3.1,A,7,24100,A,7,77777,A,7,3.6,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,12:00,1024,1408,700,1,18,713,1,18,182,1,18,74200,1,18,72400,1,18,21400,1,18,5380,1,31,5,B,8,5,B,8,27.2,B,8,19.7,B,8,64,B,8,1013,B,8,50,B,8,3.3,B,8,-9900,?,0,77777,B,8,3.6,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,13:00,1096,1408,718,1,18,692,1,18,181,1,18,76900,1,18,70700,1,18,21700,1,18,6140,1,31,6,B,8,5,B,8,27.8,B,8,19.4,B,8,62,B,8,1012,B,8,70,B,8,3.4,B,8,-9900,?,0,77777,B,8,3.5,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,14:00,1084,1408,559,1,13,496,1,13,178,1,18,59800,1,13,50700,1,13,20700,1,18,5900,1,26,7,A,7,6,A,7,28.3,A,7,19.4,A,7,59,A,7,1012,A,7,80,A,7,3.6,A,7,24100,A,7,7620,A,7,3.5,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,15:00,988,1408,590,1,18,607,1,18,166,1,18,62900,1,18,61700,1,18,19400,1,18,4680,1,31,6,B,8,5,B,8,27.8,B,8,19.0,B,8,60,B,8,1011,B,8,80,B,8,3.6,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,16:00,814,1408,454,1,18,526,1,18,152,1,18,47800,1,18,52400,1,18,17300,1,18,3460,1,31,6,B,8,5,B,8,27.2,B,8,18.9,B,8,61,B,8,1011,B,8,90,B,8,3.6,B,8,-9900,?,0,77777,B,8,3.4,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,17:00,576,1408,316,1,13,491,1,13,117,1,18,34000,1,13,47500,1,13,14600,1,18,2270,1,26,5,A,7,4,A,7,26.7,A,7,18.9,A,7,62,A,7,1011,A,7,90,A,7,3.6,A,7,24100,A,7,77777,A,7,3.3,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,18:00,288,1408,141,1,18,478,1,18,45,1,18,14800,1,18,37200,1,18,7200,1,18,830,1,31,3,B,8,3,B,8,25.2,B,8,18.5,B,8,68,B,8,1011,B,8,50,B,8,2.9,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,19:00,29,622,23,1,13,84,1,13,12,1,13,1800,1,13,2900,1,13,1600,1,13,210,1,23,2,B,8,1,B,8,23.7,B,8,18.3,B,8,73,B,8,1011,B,8,10,B,8,2.2,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.047,F,8,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.2,A,7,18.3,A,7,79,A,7,1012,A,7,330,A,7,1.5,A,7,24100,A,7,77777,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,21.7,B,8,18.2,B,8,82,B,8,1011,B,8,310,B,8,1.7,B,8,-9900,?,0,77777,B,8,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,21.1,B,8,18.2,B,8,84,B,8,1011,B,8,290,B,8,1.9,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,20.6,A,7,18.3,A,7,87,A,7,1011,A,7,270,A,7,2.1,A,7,24100,A,7,1520,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/03/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,19.8,B,8,17.9,B,8,89,B,8,1011,B,8,270,B,8,2.4,B,8,-9900,?,0,77777,B,8,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,19.1,B,8,17.5,B,8,91,B,8,1011,B,8,260,B,8,2.8,B,8,-9900,?,0,77777,B,8,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,18.3,A,7,17.2,A,7,93,A,7,1011,A,7,260,A,7,3.1,A,7,24100,A,7,77777,A,7,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.1,B,8,16.7,B,8,92,B,8,1011,B,8,260,B,8,3.1,B,8,-9900,?,0,77777,B,8,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.0,B,8,16.4,B,8,91,B,8,1010,B,8,270,B,8,3.1,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,17.8,A,7,16.1,A,7,90,A,7,1010,A,7,270,A,7,3.1,A,7,24100,A,7,77777,A,7,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,18.0,B,8,16.0,B,8,89,B,8,1010,B,8,270,B,8,2.9,B,8,-9900,?,0,77777,B,8,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,18.1,B,8,15.9,B,8,88,B,8,1010,B,8,280,B,8,2.8,B,8,-9900,?,0,77777,B,8,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,08:00,83,1044,46,1,13,193,1,13,23,1,13,4000,1,13,9900,1,13,3200,1,13,410,1,23,1,A,7,1,A,7,18.3,A,7,16.1,A,7,87,A,7,1011,A,7,280,A,7,2.6,A,7,24100,A,7,77777,A,7,2.8,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,09:00,377,1408,211,1,9,617,1,13,46,1,13,22000,1,9,53700,1,13,7500,1,13,930,1,21,1,B,8,1,B,8,21.5,B,8,17.4,B,8,77,B,8,1011,B,8,250,B,8,3.8,B,8,-9900,?,0,77777,B,8,3.1,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,10:00,653,1408,416,1,9,771,1,13,59,1,13,43900,1,9,74500,1,13,9200,1,13,1400,1,21,2,B,8,2,B,8,24.6,B,8,18.1,B,8,68,B,8,1011,B,8,210,B,8,5.0,B,8,-9900,?,0,77777,B,8,3.2,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,11:00,875,1408,560,1,9,667,1,13,147,1,13,59400,1,9,67300,1,13,17400,1,13,3600,1,21,2,A,7,2,A,7,27.8,A,7,18.9,A,7,58,A,7,1011,A,7,180,A,7,6.2,A,7,24100,A,7,77777,A,7,3.3,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,12:00,1028,1408,705,1,9,801,1,13,122,1,13,75200,1,9,80900,1,13,16000,1,13,3530,1,21,2,B,8,2,B,8,28.2,B,8,18.8,B,8,57,B,8,1010,B,8,180,B,8,7.2,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,13:00,1100,1408,736,1,9,772,1,13,135,1,13,78500,1,9,78000,1,13,17400,1,13,4380,1,21,2,B,8,2,B,8,28.5,B,8,18.7,B,8,56,B,8,1008,B,8,190,B,8,8.3,B,8,-9900,?,0,77777,B,8,3.3,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
02/04/1981,14:00,1088,1408,748,1,9,825,1,13,113,1,13,77700,1,9,82400,1,13,13800,1,13,3060,1,21,2,A,7,2,A,7,28.9,A,7,18.9,A,7,55,A,7,1007,A,7,190,A,7,9.3,A,7,24100,A,7,77777,A,7,3.4,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
